"date_reported","type","ctar","id_ctar","distcode","commcode","known_cat1","source","no_patients"
2017-10-25,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2017-10-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-10-28,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2017-10-30,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-10-30,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2017-11-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-03,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2017-11-03,"transfer","Moramanga",8,NA,NA,0,"Moramanga",1
2017-11-04,"new","Moramanga",8,"MG33314","MG33314210",0,"Moramanga",1
2017-11-05,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2017-11-06,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2017-11-06,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",5
2017-11-06,"new","Moramanga",8,"MG33314","MG33314070",1,"Moramanga",4
2017-11-06,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2017-11-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-07,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2017-11-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-11-08,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2017-11-09,"new","Moramanga",8,"MG33314","MG33314070",1,"Moramanga",5
2017-11-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-10,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2017-11-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-11-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-12,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2017-11-13,"new","Moramanga",8,"MG33314","MG33314070",1,"Moramanga",14
2017-11-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-15,"new","Moramanga",8,"MG33313","MG33313232",0,"Moramanga",1
2017-11-15,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-15,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2017-11-16,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-16,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2017-11-17,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2017-11-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-19,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-20,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2017-11-20,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2017-11-21,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-11-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-25,"new","Moramanga",8,"MG33314","MG33314050",1,"Moramanga",1
2017-11-25,"new","Moramanga",8,"MG33314","MG33314091",0,"Moramanga",1
2017-11-26,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2017-11-26,"new","Moramanga",8,"MG33314","MG33314050",1,"Moramanga",3
2017-11-26,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2017-11-26,"new","Moramanga",8,NA,NA,1,"Moramanga",1
2017-11-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2017-11-27,"new","Moramanga",8,"MG33314","MG33314130",0,"Moramanga",1
2017-11-27,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",2
2017-11-27,"new","Moramanga",8,"MG33317","MG33317051",0,"Moramanga",1
2017-11-28,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2017-11-29,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-11-30,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2017-11-30,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",2
2017-11-30,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",2
2017-11-30,"new","Moramanga",8,"MG33314","MG33314070",1,"Moramanga",2
2017-11-30,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2017-12-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-12-04,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2017-12-05,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-12-05,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2017-12-05,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2017-12-05,"new","Moramanga",8,"MG33314","MG33314210",0,"Moramanga",1
2017-12-06,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2017-12-06,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2017-12-06,"new","Moramanga",8,"MG33314","MG33314050",1,"Moramanga",4
2017-12-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-12-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-12-08,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2017-12-08,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2017-12-09,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-12-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-12-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-12-11,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2017-12-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-12-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",4
2017-12-13,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2017-12-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-12-15,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-12-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-12-18,"new","Moramanga",8,"MG31307","MG31307010",0,"Moramanga",1
2017-12-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-12-19,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2017-12-19,"new","Moramanga",8,"MG33314","MG33314170",0,"Moramanga",1
2017-12-19,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2017-12-20,"new","Moramanga",8,"MG33314","MG33314092",0,"Moramanga",2
2017-12-20,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2017-12-21,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2017-12-22,"new","Moramanga",8,"MG33314","MG33314170",0,"Moramanga",1
2017-12-22,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2017-12-23,"new","Moramanga",8,"MG33314","MG33314170",1,"Moramanga",4
2017-12-23,"new","Moramanga",8,"MG33314","MG33314190",0,"Moramanga",1
2017-12-24,"new","Moramanga",8,"MG33314","MG33314330",0,"Moramanga",1
2017-12-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-12-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2017-12-27,"new","Moramanga",8,"MG33314","MG33314130",0,"Moramanga",1
2017-12-27,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2017-12-28,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2017-12-28,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2017-12-29,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2017-12-30,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2017-12-30,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2017-12-31,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-01-02,"transfer","Moramanga",8,"MG11101","MG11101005",0,"Moramanga",1
2018-01-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-03,"transfer","Moramanga",8,"MG41401","MG41401001",0,"Moramanga",1
2018-01-05,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-01-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-08,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-01-09,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-11,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-01-11,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-01-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-13,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-01-15,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-01-15,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-01-15,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-01-15,"transfer","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2018-01-16,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-16,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-01-16,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-01-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-19,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",4
2018-01-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-20,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-01-21,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-01-23,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-24,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",2
2018-01-25,"new","Moramanga",8,NA,NA,0,"Moramanga",1
2018-01-26,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2018-01-26,"transfer","Moramanga",8,"MG11117","MG11117190",0,"Moramanga",1
2018-01-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-27,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-01-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-29,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-29,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-01-29,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-01-30,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-01-30,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-01-30,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",2
2018-01-30,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-01-31,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-01-31,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",3
2018-01-31,"new","Moramanga",8,"MG33314","MG33314030",1,"Moramanga",2
2018-01-31,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2018-01-31,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",2
2018-01-31,"new","Moramanga",8,"MG33317","MG33317011",1,"Moramanga",4
2018-02-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-02-01,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",6
2018-02-01,"new","Moramanga",8,"MG33314","MG33314030",1,"Moramanga",1
2018-02-01,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-02-02,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2018-02-02,"new","Moramanga",8,"MG33314","MG33314190",0,"Moramanga",1
2018-02-02,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-02-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",6
2018-02-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-02-05,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-02-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-02-06,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-02-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-02-07,"new","Moramanga",8,"MG33317","MG33317053",0,"Moramanga",1
2018-02-07,"transfer","Moramanga",8,"MG31310","MG31310010",0,"Moramanga",1
2018-02-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-02-08,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-02-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-02-10,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-02-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-02-12,"new","Moramanga",8,"MG33317","MG33317011",1,"Moramanga",37
2018-02-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-02-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-02-14,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-02-15,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-02-15,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-02-15,"transfer","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-02-16,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-02-16,"transfer","Moramanga",8,"MG11102","MG11102010",0,"Moramanga",1
2018-02-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",4
2018-02-18,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-02-19,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-02-19,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-02-19,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-02-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-02-20,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-02-20,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2018-02-21,"new","Moramanga",8,"MG31306","MG31306172",0,"Moramanga",1
2018-02-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-02-22,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-02-23,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-02-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-02-27,"new","Moramanga",8,"MG33314","MG33314092",0,"Moramanga",2
2018-02-27,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-02-28,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-02-28,"new","Moramanga",8,"MG33314","MG33314092",0,"Moramanga",1
2018-03-01,"new","Moramanga",8,"MG11101","MG11101003",0,"Moramanga",1
2018-03-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-03-01,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-03-01,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2018-03-02,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2018-03-02,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-03-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-03-05,"new","Moramanga",8,"MG33313","MG33313151",0,"Moramanga",1
2018-03-05,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-03-06,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-03-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-03-07,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-03-07,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-03-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-03-09,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-03-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-03-11,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-03-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",5
2018-03-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-03-13,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-03-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-03-20,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-03-20,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-03-22,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-03-23,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",4
2018-03-23,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-03-23,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2018-03-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-03-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-03-26,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2018-03-26,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-03-26,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-03-27,"new","Moramanga",8,"MG33313","MG33313151",0,"Moramanga",1
2018-03-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-03-27,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-03-28,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-03-30,"new","Moramanga",8,"MG31307","MG31307010",0,"Moramanga",1
2018-03-30,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-03-30,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-03-30,"transfer","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-03-31,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-03-31,"transfer","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2018-04-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-02,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-04-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-03,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",3
2018-04-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-04,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-04-04,"new","Moramanga",8,"MG33317","MG33317072",1,"Moramanga",6
2018-04-06,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-04-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-07,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2018-04-07,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-04-07,"new","Moramanga",8,"MG33317","MG33317053",0,"Moramanga",1
2018-04-09,"new","Moramanga",8,"MG31306","MG31306010",0,"Moramanga",1
2018-04-09,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-09,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-04-09,"new","Moramanga",8,"MG33314","MG33314130",0,"Moramanga",1
2018-04-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-04-10,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-04-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-11,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-04-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",4
2018-04-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-13,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-04-13,"new","Moramanga",8,"MG33317","MG33317051",0,"Moramanga",1
2018-04-13,"transfer","Moramanga",8,"MG11101","MG11101004",0,"Moramanga",1
2018-04-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-04-14,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-04-16,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-04-16,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-04-16,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2018-04-16,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-04-16,"transfer","Moramanga",8,"MG11101","MG11101002",0,"Moramanga",1
2018-04-16,"transfer","Moramanga",8,"MG11101","MG11101005",0,"Moramanga",1
2018-04-16,"transfer","Moramanga",8,"MG11102","MG11102039",0,"Moramanga",1
2018-04-16,"transfer","Moramanga",8,NA,NA,0,"Moramanga",1
2018-04-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-17,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-04-17,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-04-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-18,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-04-18,"transfer","Moramanga",8,NA,NA,0,"Moramanga",1
2018-04-19,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-19,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2018-04-19,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-04-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-21,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-21,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-04-22,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-04-22,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-04-23,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-04-23,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2018-04-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-04-25,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",3
2018-04-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-04-27,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-04-28,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2018-04-28,"new","Moramanga",8,"MG33314","MG33314091",0,"Moramanga",1
2018-04-28,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2018-04-29,"new","Moramanga",8,"MG33314","MG33314130",0,"Moramanga",1
2018-04-30,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-04-30,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-05-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-05-04,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-05-05,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",4
2018-05-06,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-05-07,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-05-10,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-05-10,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-05-10,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-05-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-05-11,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-05-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-05-13,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-05-14,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",3
2018-05-15,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-05-16,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2018-05-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",5
2018-05-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-05-18,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-05-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-05-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-05-22,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-05-23,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-05-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-05-24,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-05-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-05-26,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-05-27,"new","Moramanga",8,"MG33317","MG33317051",0,"Moramanga",1
2018-05-29,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",2
2018-05-30,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-05-30,"new","Moramanga",8,"MG33314","MG33314092",0,"Moramanga",1
2018-05-31,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-06-04,"new","Moramanga",8,"MG33313","MG33313010",0,"Moramanga",1
2018-06-05,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-05,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-06-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-07,"transfer","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-06-08,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
